Date,CSI300,KOSDAQ,KOSPI,KOSPI-Short,MMF,Nikkei225,S&P500,STOXX50,US-Long,US-Short,WTI,국채10년,금,우량회사채,해외채권
2015-11-11,0.000106953406242015,0.019594240334790233,0.0,0.0006110602084426109,-4.902260874912569e-05,0.00102284073507794,-0.003233307321568946,0.006697907766031579,-0.0029113131786343525,-0.0018518523810736594,-0.029380097784395865,-0.0012722880767587898,-0.0032215041504368553,0.001930504631223391,-0.0023840344317940074
2015-11-12,-0.01004862321647313,0.010826303530583978,-0.0029327972985006678,0.0,9.79628486476393e-05,0.0003238914605166775,-0.014089163336632673,-0.017764921832676035,0.0037414674243296813,-0.0027842245364049865,-0.027871438048288153,0.0009755426950055478,-0.003601853207094119,-0.0022203414928737334,-0.006705169845233971
2015-11-13,-0.013016058459192787,-0.0023436062487482154,-0.00996213074594791,0.012143440055427935,-9.796284864760992e-05,-0.005133498850022971,-0.011270640432155438,-0.008016832052215104,0.0037274380886847015,-0.005124632691992212,-0.024488999298726038,-0.0021219187176134933,0.0,0.00043476414084915187,-0.0028866673883355186
2015-11-16,0.0047640885433727,-0.01322642822122455,-0.0159478922266914,0.013189639650977875,-4.894503457599242e-05,-0.010424181488943082,0.014793302794234362,0.00047005990933545643,0.009053585634176927,-0.005151029886212033,0.024249489863344707,0.004281671940688144,0.002679514048333107,0.000869203488292013,0.004687331552267904
2015-11-17,-0.0015260846402554253,0.017440898557390054,0.009955716918017575,-0.010176681662147332,4.894503457606525e-05,0.012143418053756783,-0.0013402770182465746,0.02633193637053921,-0.0032827144711081286,0.0014074597678797698,-0.02596926696459553,-0.000761688905349297,-0.013938156030505203,0.0007235313025726513,0.0007195059021042907
2015-11-18,-0.011455884406279189,0.004662089167964104,0.0007458377628044487,0.003603607503298618,0.0002450090611234138,0.0009444459759614125,0.016033229877172244,-0.005816526301204317,0.001642745416006089,-0.0009380863727334674,0.001965164789984167,-0.0002963500286282555,9.365862579947371e-05,0.00019284256116009233,0.0019152876017770873
2015-11-19,0.015857645843533965,0.011100870155373083,0.013779667572155244,-0.015101464881424005,-0.00014704621247563866,0.010662527878581948,-0.0011237403289792015,0.004944169623890986,-0.009897030911132604,0.0060818900920754275,-0.005166676079709048,0.0017769899055273763,0.008570903001564972,-0.000916373863732737,-0.009010959415819293
2015-11-20,-0.00015630484775533385,0.005961995653568386,4.089040095286326e-05,-0.0006088280248945883,4.909776854035759e-05,0.0010065522085073793,0.0038029552801494165,0.0010200916037840736,-0.004152750635800128,0.0074349784875179905,-0.0037069491432936844,0.002406613968538066,-0.0014853099349744917,0.0003859270167065502,-0.00024114858513809022
2015-11-24,-0.005443495144568303,0.00319554531724378,0.011009399934720197,-0.009177182793335738,0.0,0.002265063978448716,-1.4373896723356253e-05,-0.012489098790401103,-0.0008327405451562785,0.0023121397583796004,0.05959004123080218,-0.0014770097151614453,-0.001952830410364609,-0.000965338943133516,0.00048217169607072665
2015-11-25,0.007357209219503972,-0.0004558817549441665,-0.0037644711730115505,0.0006144393434478053,-0.0001470606171879734,-0.003887646046600458,-0.00012914061496715576,0.015268793547129227,-0.009205112361179602,0.007821525956425907,0.003957681430403708,0.00038003438159354654,-0.00354350309386584,-0.00028979156186497085,0.0010860044570128297
2015-11-27,-0.061235163272242654,0.004549672715939269,0.0100475189946677,-0.010497163385511274,0.0002450090611234138,0.0018302539434068097,0.0005934415594808398,0.007748488699886104,0.006285466258357327,-0.007359738832080157,-0.031389050866049664,0.0014764489214270278,-0.013448313986904855,-0.00048311881651142704,0.0015657208265185169
2015-11-30,0.0026448059890145283,-0.0031825599149294796,-0.019582639943410553,0.01966873486029368,-4.893304377458951e-05,-0.006886925741545957,-0.004651800139618441,0.004991822484293457,0.007076015555563959,-0.004163781171779501,-0.001439481010426147,-0.0003372799494841283,0.009048221633438932,-4.82762824288597e-05,-0.0006025822139381728
2015-12-01,0.007066140427600234,0.007259570164588874,0.01809596762105171,-0.015951258460161256,0.00014703178707412524,0.013326683471078165,0.01062393894673922,-0.007675306447250264,-0.00041490202841207107,-0.0009276438513081746,0.004790355226217765,-0.0023642873366844174,-0.00187828746833272,0.0005313950989403594,0.007089439242872384
2015-12-02,0.03562209647090232,-0.0013572173734282711,-0.008479723057604084,0.00616524764193106,-4.9088143768097174e-05,-0.0037180790585443226,-0.011056592639448921,-0.0031604823962658422,0.004140796793171911,-0.0041850793472044175,-0.046713466870999455,0.0024064108140054966,-0.009065310104538793,-0.00014492727919877837,-0.0020448819005977796
2015-12-03,0.007321431399264449,0.004967245050063063,-0.007816411040419326,0.009177182793335683,0.00044098733757328714,8.874717209931132e-05,-0.014477826444150087,-0.036797993281601854,0.001238969124582396,-0.002332634600960995,0.028143136029438107,-0.0006748729260335532,0.007089211925615804,4.8419022100061735e-05,-0.0026514202638201188
2015-12-04,-0.019311509549750524,-0.00950435148627242,-0.010393860796773848,0.010300000178070996,-9.806030412867696e-05,-0.022078562260732165,0.02031785636385123,-0.003772829751778003,-0.0070408475068701164,0.0065177139481654685,-0.027392226369540258,-0.0041861491492732085,0.021247700237913326,-0.00038661055941273474,-0.002295637898737671
2015-12-07,0.0027209053879804278,-0.010514408218407413,-0.006089123722927514,0.004810592560349548,-9.79100598973026e-05,0.00988053572998455,-0.007014043960397749,0.008805956538867342,0.009513942371323632,-0.006984894521950982,-0.059796208489821166,0.0009318090856531159,-0.00749688873296108,-4.82762824288597e-05,-0.007041916041705707
2015-12-08,-0.017670619544733732,-0.02089703981292452,-0.006042805507523694,0.004190368298626729,0.00014690145456459976,-0.01048985620827603,-0.006511052625594547,-0.018850997109351814,0.007383207672125094,-0.008918153451214715,-0.003725475427281047,0.0021144496439370933,-9.28838970668577e-05,0.0006359620948516241,-0.012505135165252373
2015-12-09,0.0035597423441552675,-0.006591300006405732,0.0007103532155487254,-0.0005975500625966816,9.797558945233977e-05,-0.009874335347679326,-0.007769086365692726,-0.006160024540941404,0.0008170106804734631,-0.0009433962963833728,-0.009374609507215513,0.004173374772130245,0.001207044803292825,0.0005378308640325756,0.005168121673949661
2015-12-10,-0.0035431817115387397,-0.011401564440484492,0.005000061279653886,-0.005394079605670044,0.00014686548881583092,-0.013274527151978261,0.0022488565785946774,-0.002211637150978534,0.0016318580209325904,-0.0018894667879207493,-0.010822658012053506,-0.00042073137734565584,-0.00418469025807936,0.0010262217748202688,-0.004181066141572413
2015-12-11,-0.004154261043518145,-0.015892470854480534,-0.0010396091742224133,0.0030003022806811912,0.0,0.009610520835555596,-0.01961386775581532,-0.020627381778565147,0.0,0.0023612761856796854,-0.03150300395221943,0.0008413540052893188,0.0035349328234069743,-0.0008306160022299097,-0.02016810159750335
2015-12-14,0.028217376713650603,-0.037087184152257265,-0.009111523017135154,0.007164209746780467,-4.897940073608047e-05,-0.018212260419655686,0.0047442880640680245,-0.020172690520414305,0.003662299020777263,-0.004728141195946012,0.01918597537240863,0.0005885200853469658,-0.011393542545885472,0.0002444937232794569,-0.008714283623473347
2015-12-15,-0.004572155672557229,0.020444608225411002,0.0026416975808862607,-0.002382371585406808,-0.0002448530721994704,-0.01695769842997536,0.010562580105914385,0.032058544335548236,-0.002032854706876471,0.0014207911459444787,0.02823964747777417,-0.0019350401409230589,-0.0016919789508065548,9.752285508234356e-05,0.01623201657570187
2015-12-16,-0.0024255313165445864,0.008845254510914656,0.01944950217965316,-0.020482643785940755,0.00034280947480731306,0.025735799540896526,0.014410635650771483,0.0016244713656283368,-0.005714339626537551,0.006133541285836632,-0.0502369397138473,0.0015987951005303476,0.014106427960112739,4.899962985316881e-05,0.007584518055581431
2015-12-17,0.018935352943780258,0.013605719100676336,0.0027888000303065755,0.0012165451622042649,0.0,0.0158140247846704,-0.015154776635876313,0.018217401195018173,0.004084895312636697,-0.0047147659237032425,-0.016177440502185964,0.002770765197638397,-0.025555647189986472,0.00043959979401527046,-0.011210906508127493
2015-12-18,0.003195196636352623,0.021957881550030676,-0.004803253167413566,0.0006077180375428715,0.0002447691589022946,-0.019132368109040055,-0.017957495007106937,-0.013933125289195962,0.0012223116644453735,-0.0023657451298693577,-0.0063146369339327725,0.004392314184787427,0.01454905431330043,0.00014635609398085025,-0.003765283249741425
2015-12-21,0.025689563042589326,-0.0018905034407675416,0.003122668801771825,-0.002433091224641555,0.0001468806611648522,-0.003734884723398249,0.0077483067271562,-0.014739825379466887,-0.004079895154582506,0.005668413854935463,0.00028795555272294695,0.002459638011109339,0.01461789766718511,0.0018050950218253432,-0.003148252065901061
2015-12-28,-0.03643739115032241,-0.010461190983778295,-0.008114559077149423,0.007281585571263053,-0.00029370301197609023,-0.002258303908207707,0.01733884025895353,0.013441729694938745,-0.010273451815266312,0.011706993925499272,0.05787777557041774,0.0006659401375194304,-0.010592948229704155,0.00019502424560464065,0.014430491858075833
2015-12-29,0.009143531223770205,0.03337556556988,-0.002360167849535213,-0.00728158557126312,0.0007465091582022324,0.005752449672954022,0.010573664173022947,0.017590489097851995,0.003343138057506936,-0.0032641670390724646,0.02838962901043559,0.0016216851526130113,0.0065177139481654685,0.002627908899797059,0.005732749428047459
2015-12-30,0.000879494679418838,0.01832394651257105,-0.0034883603781029086,0.003647420457043568,0.00019891117747638073,0.002708363823918146,-0.007243398783778549,-0.007967025806947647,-0.0029245719571134327,-0.004681656491065668,-0.03411101499227822,-0.00025589141611810173,-0.01628032272881288,-9.71712737465602e-05,0.0007452731966009694
2016-01-04,-0.08190912236411196,-0.006832204134048327,-0.024211198745211753,0.023981964686485405,0.00014923722249821788,-0.03109415588291326,-0.02487852683927377,-0.03819616208737574,0.019474397213220588,-0.011326218294428132,0.004362053110704666,0.004128837794691025,0.014050437533448801,-0.0003402540406518891,-0.005354278079264439
2016-01-05,0.0027951110981761667,0.01000457751201923,0.0063726954086402035,-0.005346018078361562,0.0008947167445014774,-0.004180889162948128,0.0020102041393599396,0.004177991392750634,-0.00041041072518172565,-0.0014248399465885636,-0.021724960183111198,-0.0036597535401960263,0.0030648260146564294,0.00019431904368911676,0.0018710467874696142
2016-01-06,0.01739139578082978,0.009009216805374181,-0.006500559264895692,0.005346018078361558,-0.00044721842532458706,-0.009992047428908912,-0.01320216300262602,-0.01224898008233865,0.006954419867360084,-0.006197874428966859,-0.05720747353700064,0.0015762159652343807,0.012440836582072724,0.0003889256381282784,0.0
2016-01-07,-0.07185506702413653,-0.0112742605682602,-0.011446391815009458,0.011193047638538125,0.0,-0.023582642742360337,-0.023985816519344776,-0.017558335631630218,0.004474207629075022,-0.0028735651957318073,-0.020821714317794546,0.003059993974638478,0.01436642906297819,-0.0003889256381282872,-0.006501046522857956
2016-01-08,0.0201871655773832,0.0022650437628860634,0.0075170563154868765,-0.00823534066130535,4.9691951784496915e-05,-0.003912500005584446,-0.010897537445847908,-0.016740732974650778,-0.0032520045101152558,0.0019166273236639068,-0.003311778123908311,-0.0028046925607531303,-0.008977527848297442,-0.0029698286495202543,-0.0026371575630099
2016-01-12,-0.04435697882069987,-0.013208990769531402,-0.013484854846969438,0.015240623249713935,-0.00024856423571026424,-0.027438274940548672,0.008625422413597414,0.01022943557613895,0.01254312553352169,-0.010103525928246083,-0.08558677512744467,0.0014883521828101488,-0.011175414562293314,0.0018024644661407674,-0.000502588808506041
2016-01-13,-0.018780793674381326,0.021320876052147206,0.012799972952195891,-0.014650130170849525,0.0002485642357103332,0.028436192544767834,-0.025282375077909022,0.0027241930778974235,-0.006049657775651904,0.004823936030853004,0.001313165261867518,0.00038236135412091,0.0017486769311837599,0.00029202902259981505,-0.011134209506328716
2016-01-14,0.02060143892166057,-0.001347464166495565,-0.009206343138025097,0.009985398680193883,-0.00019886240083673407,-0.027160026464561896,0.016558060934383972,-0.016080339463680655,0.008058104642455408,-0.006760045057719325,0.023347403468671816,0.0008915413032656511,-0.012584579364650109,0.00024323889682407242,0.004443602970253249
2016-01-15,-0.03244295069723647,-0.008575973397099399,-0.011300563941924122,0.01104341359963107,0.00034792344216734786,-0.005457712968885418,-0.021835772698162375,-0.023934969786457268,0.0004012692805340644,-0.0009694620245481195,-0.05874340150206447,-0.003145265034657943,0.01625599239180944,0.0010210219020839971,-0.013260920884368118
2016-01-19,0.03292706943991429,0.020193614264438556,0.005666244729201118,-0.004635002504148519,0.00019879323085606192,-0.005775062264817112,0.0005316801874288286,0.009442224723115077,-0.008054858766267738,0.00483793880246845,-0.03317515727376945,-0.0009370297369957294,-0.0014669256944553847,-9.707693811888125e-05,-0.00347177075507432
2016-01-20,-0.01524059942604936,-0.008924614877915123,-0.024373247360927764,0.022963121508448738,-9.935180530245558e-05,-0.03778653789607224,-0.011762766025898373,-0.03339848719334307,0.00685072653391221,-0.005323022488914664,-0.06946984154079178,0.00467625903463978,0.0156579905176128,0.000534407504040852,-0.006719252159226084
2016-01-21,-0.029744525042056696,-0.005844068433545018,-0.0032563684064430163,0.0011344300706118218,-0.0001491259705720554,-0.02460113350784663,0.005181988635948063,0.0210527739860217,-0.0008035080587079204,0.0014545457109943617,0.1063770000563053,-0.0007212882314863175,-0.007252320951077914,0.00019420095501520763,0.006719252159226035
2016-01-22,0.010366835326573167,0.0031510424441211025,0.02200705618803029,-0.023517000038807037,4.968454501851803e-05,0.057104034443107875,0.02008072688221347,0.026577167833553676,-0.010911429426259221,0.009643276271804202,0.08624908364037424,-0.0016141078635042287,-0.0017302053011144954,0.003055058453982793,0.015211025536359253
2016-01-29,-0.05525578049789267,0.013836448836618323,0.014363816665632516,-0.009329513733489052,0.0005466062474400328,0.032475182815526055,0.017332772069165978,0.007211318358203624,0.0008123199076737031,0.0009592326874601342,0.04346529356155858,0.005257581429875044,0.01734780896976524,0.001741429642457693,0.005818593689696659
2016-02-01,-0.015406127045171865,0.010582124175033146,0.00674151618658289,-0.0046976011225085545,0.0001490370812594564,0.01961029853281829,-0.00044333484554180534,-0.007939270444556336,0.0,0.0004792715164830005,-0.061331237887689696,0.005524523853935386,0.01024827376073344,-0.0014511669862556974,-0.0059624201091194665
2016-02-02,0.02056575131755211,-0.0004386824088705501,-0.011059312072848859,0.005283252676583143,0.00014885551018393634,-0.006432584524092694,-0.01892096871823143,-0.02315909027168652,0.006071696466800254,-0.004321735418028012,-0.05660052614472392,0.0007567337809308186,-0.0005320819267533649,0.0004356750041993285,-0.007165155138747653
2016-02-03,-0.004294444642757454,-0.0017566565944117122,-0.00925954775416148,0.012220111334775397,9.935748700499272e-05,-0.032023273995035864,0.0049796200215740235,-0.018884173677407377,0.010836898046811632,-0.010157282006215552,0.07725847340784311,0.0027697352932750316,0.012342569977745608,0.0031881026701855125,0.004867578344172862
2016-02-04,0.012175294500510428,-0.004846953483491972,0.017061132637711238,-0.01927066933144216,0.0002979335937622098,-0.008544200789023074,0.0015255682925234377,0.002988720157463172,-0.013261218626952408,0.012560551608014836,-0.017500430466102484,0.0005865487118744387,0.01418086888457877,-0.0026560990673316345,-0.003199423109564107
2016-02-05,-0.007050486880683179,-0.004870472655553924,0.0016730635336179782,-0.00236127618567982,0.0,-0.01331206344297438,-0.018654158276351848,-0.008958243151023318,-0.004866103331112234,0.005744391095266178,-0.02651488794794499,-0.0007541972684535845,0.00017281959106493736,0.0005801101797867145,-0.007722742174830524
2016-02-16,0.02441450214778715,-0.0944229684817498,-0.007658910771080887,0.007067167223092353,0.00044657479551957224,-0.04655946472716327,0.008226438918896366,-0.020394831718267573,0.013726506217863203,-0.0163622514657791,-0.06175826568859941,0.010050729185140488,0.04236164000512409,0.0010142842031548925,-0.007912207426085721
2016-02-17,0.008615938263682059,-0.02819858221296911,0.0018124467174481455,-0.0005870267265727415,4.959826797167974e-05,-0.013676220289035963,0.016346110625641338,0.026740613629926722,0.011560820576608689,-0.008282629566864022,0.05428464698387549,-0.0013702566494161446,0.0026456825451971347,0.000530953447284021,0.008171073492608281
2016-02-18,-0.0031453249886195483,0.028198582212969135,0.011999814018452223,-0.009439598116720013,0.00019844806988400816,0.022505095605057247,-0.004676632123934705,-0.0008873213396210545,-0.0023809504200219753,-0.0009789525989841602,0.003581335744003713,-0.000831413119124753,0.012309362957954846,0.0028429534610894687,0.0009031981313880939
2016-02-19,-0.0006912038851574316,0.010674666910399387,0.0022552668791134107,-0.0011862397595061973,4.958596713363707e-05,-0.014278945436253536,-2.60332818018429e-05,-0.008359055894211055,0.005941819528487047,-0.004909190026238408,-0.03741542437516982,-0.0005407894454877563,0.003500959267383596,-0.00014430154189567083,0.0019341790688532205
2016-02-22,0.02180799047227111,0.011993336864894313,-0.0013610963922902242,-0.0029717703891574817,-0.00044644187054236525,0.008970625483434623,0.014350731099076084,0.02165814091786027,0.0003947750468565289,-0.0009847366625394926,0.06022762917206164,-0.000957432538898222,-0.017132288543675846,-0.00043326784708920264,0.008592625050762456
2016-02-23,-0.009506807015082407,-0.013925755290570068,0.00034044781716109553,0.0011897681355887508,4.960564903457905e-05,-0.003668804741801125,-0.01253257757078849,-0.015986498490182723,-0.0031632782422172006,0.0019685045726721534,0.012312745754476653,0.0005829342133534331,0.010527318680876351,4.820308317215694e-05,-0.002044934655643877
2016-02-24,0.006514071471818813,-0.0033907680113701346,-0.0005106827219302956,0.0,4.968280634354682e-05,-0.008524854446977193,0.0044299600346319485,-0.02352749170770915,0.003163278242217264,-0.001968504572672198,0.008747343382602189,-0.0003747044116400015,0.013328033410348807,0.0,0.0016617619635497518
2016-02-25,-0.06332257875304641,0.0043574920337290345,0.001956245653513305,-0.0011897681355887957,0.00034715341516422093,0.014010017952508455,0.011284366730450844,0.020072047916014333,0.0027597715403338626,-0.004443354632211967,0.02821401962065685,0.00020818645108980748,-0.0004037304909403373,0.0003369596222618762,0.005350753570272217
2016-02-26,0.00998170823101414,0.0028941942264214906,-0.0006374716960880764,-0.0005954153197637867,0.0,0.002973845133315271,-0.0018718653295646535,0.017821630335530143,-0.00039384276112964893,0.0019772621370184045,-0.008807981689107937,0.0024947970150392984,-0.0149717217583961,0.00024058193480663818,0.00671252914445188
2016-02-29,-0.024225714823300132,0.005763760864425073,-0.0025114255201927125,0.0017851834553524546,4.9663094807303517e-05,-0.010035753202673461,-0.008154131091571704,0.00564779111080317,0.0019673532967861853,0.0004937052679890797,0.029161881242121386,0.000290662293887997,0.011492953798612126,0.0,0.010670745370576901
2016-03-02,0.05866612530134472,0.018505810590407217,0.01690442957465914,-0.01618255272173008,-9.92490619410779e-05,0.043932503013262056,0.027674335262720524,0.02560170055700922,-0.00947873209862091,0.006396085765826577,0.026605862566500785,-0.002952005002326948,0.005818158773582782,0.0003367651030188372,0.008860823567610003
2016-03-03,0.0023208816015446313,0.020014718012281163,0.006099582127015292,-0.0018143337302398634,0.0002479848261276063,0.01267475993583236,0.003492634320316937,-0.0030720024211006772,-0.009569438932229526,0.011701742496796674,-0.002600034779269937,-0.00300250937379763,0.013048052901100447,-0.0007218351385686839,0.0033542734097886952
2016-03-04,0.011530756090577583,0.002761188139332654,-0.001458812102035693,-0.0012113871862970932,-4.9576130066425215e-05,0.00321526328277139,0.0033004398659416986,0.008092305135822384,-0.00966197866382132,0.009167736103662337,0.03830794735231786,-0.0018811979684703688,0.009892060054906658,-0.002023676095409648,0.002847624778164822
2016-03-07,0.0035329854308254896,-0.011555483083788563,0.001958543010682707,-0.0024271856576111883,4.957613006638843e-05,-0.006099098115034869,0.0008846228008639487,-0.005367734370128946,-0.0036473758866594082,0.00191938638580367,0.0536569598909495,4.184286971840513e-05,-0.005290031133051419,0.001734875501635141,0.0012363717023502092
2016-03-09,-0.010662666285812819,0.012474157035609773,-0.004506211175629553,0.003638572843908311,0.00014879320779291098,-0.016041647413590883,-0.006264083273191965,-0.0016266151146972212,0.014110367555649558,-0.012542373777090957,0.010237637050516947,0.0023821540927198835,-0.005238503746941298,-0.0014455735124498442,-0.0045806839071957355
2016-03-10,-0.01931347480412394,0.0009178307645464364,0.009572188140228609,-0.007290433262679232,-0.00014879320779300544,0.012548498521586376,0.00015579279712262694,-0.015166552939545727,-0.010867510318342726,0.011103179477345291,-0.011822041183426902,-0.0009605372621419922,0.012180823359887589,0.0018788622069677472,0.006923659950066332
2016-03-11,0.0017010895383215209,-0.002296249793539797,0.0022342109076131794,-0.003053437486890343,0.00014879320779291098,0.0051208404737857205,0.016262545588851488,0.034090042617666586,-0.008126865731176108,0.006698589640947885,0.017291493077611454,-0.0031804603496453743,-0.010511061395113142,-0.0010112991472101163,0.012002956428372576
2016-03-14,0.015585533685582485,0.0027548494639972375,0.0007435870688678034,0.0,4.9566296901283526e-05,0.017258740259895402,-0.0012617686166117468,0.005897059005867978,-0.007782117098326395,0.00712761392423214,-0.0348872507923776,-0.0017619425010166787,-0.011425897862328808,-0.00019263844636586188,-0.002804268803926699
2016-03-15,0.002960687582544863,-0.007825034054013066,-0.001322336108442289,0.0012224940397811,-9.913505074232804e-05,-0.006793441040242371,-0.0018386309343179589,-0.008043315211237797,0.003284043980374909,-0.0018957351648992008,-0.022851923334439504,0.0011749511189363846,-0.011314166048867756,0.00024087171996790415,-0.009321400740842927
2016-03-16,0.004947445616799788,0.0004619896051373188,0.002147979940819647,-0.0030590418470826217,0.00014877844569878584,-0.008367003157767913,0.005584727881779697,-0.0016836986259726656,0.002864809004448144,-0.005708864220320204,0.05669964918904895,-0.0003775336323627223,-0.0008943982001956458,-0.00014454785808858535,0.006632568758060154
2016-03-17,0.01099745081438247,0.004148329908628827,0.007154007263662552,-0.004298440760214443,4.956137981001584e-05,-0.0022452045720496956,0.006573583068596323,-0.006207877472140484,-0.016066276933807494,0.01656058665768428,0.0442482982475982,0.00372707251772309,0.02823184571645773,0.0007706541094347626,0.006344558368528059
2016-03-18,0.015171442937840115,0.007332765653979113,0.002209890175721033,-0.0018478600884796138,0.0,-0.012570743324612799,0.004395967251026178,0.005462991351072349,-0.008759127299474187,0.009341497169112933,-0.01908651968888647,0.003380016758539088,-0.00849780832604257,9.616098897430134e-05,0.0023090726288098966
2016-03-22,0.01682818813732861,-0.007792842303416165,0.003183411249741599,-0.0030873750982513427,-4.9561379810134714e-05,0.019171923540792515,0.00010731900752003389,-0.0027949745121849372,-0.007991689234708811,0.007410872268629094,0.04970740507288112,-0.0002916553323417538,-0.004476504402866546,0.00048138056809407265,-0.0037697198823551936
